phase;numero;dossierMulti;dossier;ordseq;rubrique;rubrique4Erudit;id;titre;datePub;dateModif;auteurs;keywords;directeur;statut;phase
;2006;;544;4;58;58;366;Ontologie et anti-humanisme;2006-12-05 16:54:00;2011-07-29 16:15:57;#Charles Martin-Freville;#Philosophie #Sartre, Jean-Paul #Heidegger, Martin #Droits humains #Humanisme;Gérard Wormser;;
;2006;;544;5;65;65;222;Sartre, violence et ethique & Sartre, du mythe à l'histoire;2006-02-16 03:02:00;2008-09-18 09:19:51;;;Gérard Wormser;;
;2006;;544;6;113;113;334;Sartre adversaire de la non-violence ? Entretien avec Gérard Wormser;2006-09-24 15:00:51;2011-10-20 01:37:24;#Gérard Wormser;#Beauvoir (de), Simone #Arts et lettres #Philosophie #Sartre, Jean-Paul #Fanon, Frantz #Voltaire;Gérard Wormser;;
;2006;;545;2;58;58;365;A hiperfenomenologia : espectros de Husserl em Derrida;2006-11-25 03:08:37;2011-07-29 15:30:06;#Felipe Lins;#Derrida, Jacques  #Husserl, Edmund;Gérard Wormser;;
;2006;545,337;545;1;58;58;344;Les politiques de la différence selon Derrida;2006-09-27 14:54:18;2011-07-01 11:40:51;#Josef Fulka;#Histoire #Philosophie #Derrida, Jacques  #Tolérance et Différence;Gérard Wormser;;
;2006;;;1;58;58;224;Le cinéma à la frontière du réel;2006-02-12 10:15:00;2011-08-09 15:14:04;#Yann Kilborne;#Godard, Jean-Luc  #Deleuze, Gilles;Gérard Wormser;;
;2006;;;2;58;58;216;Politique de la pitié chez Rousseau;2006-02-14 12:45:00;2011-08-09 15:12:26;#Nicolas Martin-Breteau;#Rousseau;Gérard Wormser;;
;2006;;;3;58;58;185;Les instruments de la démocratie;2006-02-14 18:06:00;2011-06-21 16:55:31;#Christophe Premat;#Philosophie #Politique et société #Weber, Max #Bourdieu, Pierre #Rousseau #Démocratie #Espace public #Castoriadis, Cornelius;Gérard Wormser;;
;2006;;;4;58;58;198;"De la ligne. Pato&#269;ka et la question de la Vie";2006-02-17 20:22:13;2011-05-18 01:22:46;#Emilie Tardivel;#Clausewitz (von), Carl;Gérard Wormser;;
;2006;;;5;58;58;137;Tocqueville : une pensée du peuple sans populisme ? ;2006-02-21 19:50:36;2011-01-18 03:04:48;#Hervé Guineret;#Rousseau #Tocqueville (de), Alexis #Condorcet;Gérard Wormser;;
;2006;;;6;58;58;183;La Prusse orientale, invitée inattendue de l'extrême-droite aux commémorations de Dresde;2006-02-28 21:54:30;2011-06-21 12:19:53;#Etienne Besnault;;Gérard Wormser;;
;2006;;;7;58;58;196;"The Place of ""Comfort Women"" in the Japanese Historical Revisionism";2006-02-28 23:03:35;2010-09-15 00:31:39;#Chizuko Ueno;;Gérard Wormser;;
;2006;;;8;58;58;212;L'Impératif cosmopolite;2006-02-28 23:05:41;2010-05-26 05:48:21;#Niels Planel;#Politique et société #Europe #Montaigne #Pays en développement #Mondialisation #Capitalisme #Diversité culturelle #France;Gérard Wormser;;
;2006;;;9;58;58;245; Tocqueville et le constitutionnalisme : relire « De la démocratie en Amérique »;2006-03-01 01:21:21;2008-04-14 08:46:04;#Yoïchi Higuchi;;Gérard Wormser;;
;2006;;;10;58;58;238;Le discours de l'humaine condition. Descartes imitateur ironique de Montaigne;2006-03-01 20:37:59;2010-06-17 05:28:26;#Christophe Litwin;#Montaigne #Descartes;Gérard Wormser;;
;2006;;;11;58;58;239;Langue, amour et trahison : le Captif amoureux de Jean Genet;2006-03-01 20:45:09;2011-08-09 15:10:34;#Ilaria Rigano;#Genet, Jean;Gérard Wormser;;
;2006;;;12;58;58;240;Gender, social capital and political participation in the barrio;2006-03-01 22:38:39;2010-10-20 05:53:48;#Emmanuelle Le Texier;;Gérard Wormser;;
;2006;;;13;58;58;235;La diplomatie culturelle dans les relations bilatérales;2006-03-02 00:22:46;2007-11-15 10:24:41;#François Roche;#Politique et société #Europe #États-Unis #Ricoeur, Paul #Relations internationales #Francophonie #Diversité culturelle;Gérard Wormser;;
;2006;;;14;58;58;236;Les limites et les frontières entre la littérature et la philosophie (ou leur abolition);2006-03-02 00:33:34;2011-04-01 03:53:45;#Zuzana Sevcikova;#Deleuze, Gilles;Gérard Wormser;;
;2006;;;15;58;58;237;Image photographique: de la critique de l'art plastique à la conversation visuelle;2006-03-02 00:43:29;2011-03-28 09:33:40;#Michaela Fiserova;#Arts et lettres #Philosophie #Photographie #Deleuze, Gilles #Image, Iconographie;Gérard Wormser;;
;2006;;;16;58;58;241;La religion est-elle l'opium des analystes ? Géopolitique et identités religieuses en Asie du Sud ;2006-03-02 15:54:58;2011-12-23 12:15:44;#Jean-Luc Racine;#Politique et société #Asie #Religions #Mondialisation #Relations internationales #Identité #Guerre et conflit;Gérard Wormser;;
;2006;;;17;58;58;242;L'Université comme théologie défunte chez George Steiner : du temple au mausolée ;2006-03-02 16:30:30;2007-11-15 05:07:36;#Julya David;#Philosophie #Politique et société #Eschyle #Éducation et enseignement;Gérard Wormser;;
;2006;;;18;58;58;246; Réflexions sur l'utilisation des tests génétiques en Santé au Travail;2006-03-02 16:39:47;2011-05-18 01:02:54;#Alain Botta;;Gérard Wormser;;
;2006;;;19;58;58;243;Battle Royale, Elephant et Zéro de conduite : comment survivre en milieu inhospitalier ?;2006-03-02 16:49:15;2011-08-09 15:05:55;#Gaël Martin;#Vas Sant, Gus #Fukazaku, Kinji #Vigo, Jean;Gérard Wormser;;
;2006;;;20;58;58;231;Tocqueville et les colonies : Amérique, Antilles, Algérie;2006-03-02 17:00:18;2008-02-12 14:17:15;#Seloua Luste Boulbina;#Histoire #Philosophie #Politique et société #Afrique #Kant #Tocqueville (de), Alexis #Guerre et conflit #Postcolonial #Démocratie #Diversité culturelle;Gérard Wormser;;
;2006;;;21;58;58;250;1954, Pierre Mendès France et les  indépendances : Indochine, Tunisie, Algérie;2006-03-02 19:05:18;2008-02-12 12:01:39;#Seloua Luste Boulbina;#Histoire #Philosophie #Politique et société #Europe #Afrique #Asie #Ricoeur, Paul #Relations internationales #Postcolonial;Gérard Wormser;;
;2006;;;22;58;58;230;Les musées de la Shoah aux États-Unis: un exemple d'instrumentalisation de la mémoire;2006-03-03 13:28:48;2010-10-10 06:20:37;#Bella Zisere;;Gérard Wormser;;
;2006;;;23;58;58;251;Critique réaliste de la société de l'information au regard des exigences de la démocratie;2006-03-14 22:51:04;2011-06-21 12:29:16;#Olivier Rouquan;;Gérard Wormser;;
;2006;;;24;58;58;233;Éthique économique et développement durable;2006-03-22 14:27:00;2011-06-21 19:23:39;#Jean-Paul Maréchal;#Philosophie #Politique et société #Weber, Max #Husserl, Edmund #Smith, Adam #Pays en développement #Mondialisation #Capitalisme;Gérard Wormser;;
;2006;;;25;58;58;225;Un partenariat de developpement entre acteurs locaux et internationaux;2006-03-28 17:39:51;2007-11-15 08:54:51;#Lâl Marandin #Marc Leandri;;Gérard Wormser;;
;2006;;;26;58;58;256;CPE : Jacques Chirac donne un nouvel exemple d'usage essentiellement tactique des institutions;2006-04-02 19:27:49;2011-08-09 15:03:03;#Olivier Rouquan;;Gérard Wormser;;
;2006;;;27;58;58;261;A War Without End;2006-04-12 12:46:16;2010-06-03 06:34:21;#Arthur Lord;;Gérard Wormser;;
;2006;;;28;58;58;262;Soft Power is not an oxymoron ;2006-04-12 12:58:04;2011-07-08 15:33:22;#Arthur Lord;;Gérard Wormser;;
;2006;;;29;58;58;259;L'UNESCO : paix savante ou politique ?;2006-04-16 03:46:14;2010-10-10 02:54:12;#Vincent Citot;#Weber, Max;Gérard Wormser;;
;2006;;;30;58;58;266;Le due Italie;2006-04-16 12:47:07;2007-11-16 04:27:16;#Claudio Tognonato;;Gérard Wormser;;
;2006;;;31;58;58;254;A genealogia da moral no segundo Discurso de Jean-Jacques Rousseau;2006-04-17 15:04:00;2011-03-29 08:18:29;#André Dalpicolo;#Rousseau;Gérard Wormser;;
;2006;;;32;58;58;258;" Franchir les frontières avec ""Elán""";2006-04-19 13:40:02;2011-08-09 15:00:00;#Zuzana Malinovska-Salamonova;;Gérard Wormser;;
;2006;;;33;58;58;257;Structure de la différence ontologique;2006-04-22 21:04:14;2011-08-09 14:58:56;#Charles Martin-Freville;#Deleuze, Gilles;Gérard Wormser;;
;2006;;;34;58;58;272;Une troupe, un chef : La troupe comme un seul homme ?;2006-05-07 19:01:42;2012-01-23 14:05:08;#Christiane Page;#Arts et lettres #Politique et société #Théâtre #Lacan, Jacques #Freud, Sigmund;Gérard Wormser;;
;2006;;;35;58;58;270;L'Ecole anormale;2006-05-18 14:47:31;2011-08-09 14:55:29;#Roberto Gac;#Arts et lettres #Politique et société #Cinéma #Resnais, Alain #Éducation et enseignement;Gérard Wormser;;
;2006;;;36;58;58;282;Moving forward on US-China relations;2006-05-21 14:25:29;2011-07-08 15:41:38;#Arthur Lord;;Gérard Wormser;;
;2006;;;37;58;58;285;Les deux Italies;2006-05-22 04:10:50;2011-06-21 12:31:06;#Claudio Tognonato;;Gérard Wormser;;
;2006;;;38;58;58;278;"Le théâtre judiciaire de la commission parlementaire ""Outreau"" ou l'illusion comique";2006-05-22 04:24:36;2011-05-18 01:08:07;#Jean-Jacques Delfour;#Politique et société;Gérard Wormser;;
;2006;;;39;58;58;273;Dans un monde sans dieu, le théâtre est-il une religion ? ;2006-05-24 01:55:47;2011-04-01 08:01:51;#Christiane Page;#Arts et lettres #Politique et société #Théâtre #Shakespeare #Vinaver, Michel #Virilio, Paul #Religions #Capitalisme #Éducation et enseignement;Gérard Wormser;;
;2006;;;40;58;58;286;Les élections locales de mai 2006 en Angleterre : un révélateur de l'échec du New Labour;2006-05-25 20:48:23;2011-08-09 14:52:50;#Gérald Garutti;#Politique et société #Europe #Relations internationales #Espace public;Gérard Wormser;;
;2006;;;41;58;58;275;Une expérience esthétique : le travail du grotesque dans la formation de l'acteur;2006-05-26 04:53:06;2011-08-09 14:54:29;#Christiane Page;#Antonin Artaud;Gérard Wormser;;
;2006;;;42;58;58;264;Le « cavalier », cheval de Troie dans la procédure législative;2006-05-26 18:51:17;2011-08-09 14:49:43;#Laurent Depussay;;Gérard Wormser;;
;2006;;;43;58;58;295;"L'égoïsme nietzschéen face à la morale des ""premiers"" ";2006-06-09 06:08:30;2007-11-16 05:24:12;#Antoine Colombani;;Gérard Wormser;;
;2006;;;44;58;58;298;La sinistra italiana dopo Berlusconi;2006-06-25 04:23:38;2011-03-29 08:50:33;#Claudio Tognonato;;Gérard Wormser;;
;2006;;;45;58;58;290;The Terrorists;2006-06-25 04:28:29;2011-07-08 15:37:00;#Arthur Lord;;Gérard Wormser;;
;2006;;;46;58;58;301;I media tra i cittadini e il potere;2006-07-03 14:22:07;2011-03-29 08:49:13;#Claudio Tognonato;;Gérard Wormser;;
;2006;;;47;58;58;283;Des étudiants découvrent Gatti (Arras, 2003) ;2006-07-05 13:27:47;2011-08-09 14:48:05;#Christiane Page;#Gatti, Armand;Gérard Wormser;;
;2006;;;48;58;58;276;Le jeu dramatique à l'école : de la proposition au choix;2006-07-09 16:43:21;2011-03-31 08:04:48;#Christiane Page;#Arts et lettres #Politique et société #Théâtre #Éducation et enseignement;Gérard Wormser;;
;2006;;;49;58;58;310;Les medias entre les citoyens et le pouvoir;2006-07-12 18:15:09;2011-03-29 08:48:40;#Claudio Tognonato;;Gérard Wormser;;
;2006;;;50;58;58;305;Arts martiaux japonais et niveaux d'apprentissage batesoniens;2006-07-18 13:12:00;2011-11-16 16:56:24;#Pierre Quettier;#Politique et société #Sports #Éducation et enseignement;Gérard Wormser;;
;2006;;;51;58;58;311;La gauche italienne après Berlusconi;2006-07-21 13:17:44;2011-03-29 08:50:01;#Claudio Tognonato;#Politique et société #Europe #Démocratie #Capitalisme;Gérard Wormser;;
;2006;;;52;58;58;320;DE Homo erectus À Homo zapiens;2006-08-28 15:16:54;2008-04-14 08:44:10;#Jos de Mul;;Gérard Wormser;;
;2006;;;53;58;58;318;Corruptio negatio est;2006-09-07 17:33:05;2011-03-28 05:19:14;#David Morin-Ulmann;#Philosophie #Politique et société #Nietzsche #Marx, Karl #Démocratie #Capitalisme;Gérard Wormser;;
;2006;;;54;58;58;322;Le sourire de l'alligator;2006-09-12 05:31:00;2011-03-29 13:15:54;#Paula Glenadel;#Genet, Jean;Gérard Wormser;;
;2006;;;55;58;58;325;Amour et limites ou amour sans limites dans Manon Lescaut;2006-09-19 04:56:00;2011-10-16 21:28:08;#Andrea Turekova;#Arts et lettres #Histoire #Philosophie #Prévost (L'abbé) #Roman;Gérard Wormser;;
;2006;;;56;58;58;309;Football vs prostitution;2006-09-20 04:52:40;2010-06-21 04:20:42;#Jean-Jacques Delfour;#Politique et société #Sports #Édition, presse et médias #Société du spectacle;Gérard Wormser;;
;2006;;;57;58;58;316;L'institution imaginaire des normes sociales;2006-09-20 05:46:55;2011-05-18 01:10:00;#Christophe Premat;#Tarde, Gabriel #Castoriadis, Cornelius;Gérard Wormser;;
;2006;;;58;58;58;339;Fait religieux, enseignement et laïcité;2006-09-23 21:44:07;2006-10-09 22:42:23;#Pierre Giraud;;Gérard Wormser;;
;2006;;;59;58;58;326;Nietzschean Christianity, or, an American Foreign-Policy Paradox;2006-09-24 11:44:45;2006-09-24 11:44:25;#Shawn Gorman;#Nietzsche #Deleuze, Gilles;Gérard Wormser;;
;2006;;;60;58;58;327;Le mouvement autochtone mexicain à l'heure du dixième anniversaire des Accords de San Andrés;2006-09-24 11:49:58;2011-01-11 06:07:55;#Stephane G. Marceau;#Amérique latine;Gérard Wormser;;
;2006;;;61;58;58;333;La mise en scène médiatique du massacre des huguenots au temps des guerres de Religion : théologie ou politique ?;2006-09-24 12:10:42;2007-03-05 01:48:09;#David El Kenz;#Simon, Claude;Gérard Wormser;;
;2006;;;62;58;58;331;Lições da Aula, de Roland Barthes, Professor no Collège de France;2006-09-27 10:08:46;2007-11-23 11:51:32;#Latuf Isaias Mucci;#Barthes, Roland #Merleau-Ponty, Maurice;Gérard Wormser;;
;2006;;;63;58;58;336;Trafic d'organes en Chine;2006-09-28 18:07:06;2011-06-17 22:59:41;#Jean-Philippe Bonan;#Asie;Gérard Wormser;;
;2006;;;64;58;58;321;La distribution des films par Internet : un défi pour la politique audiovisuelle européenne;2006-10-18 14:00:00;2011-04-13 00:43:01;#Sophie Boudet-Dalbin;;Gérard Wormser;;
;2006;;;65;58;58;356;La sculpture chez les Lyéla;2006-11-05 01:02:09;2006-11-05 01:06:04;#Pierre Bamony;;Gérard Wormser;;
;2006;;;66;58;58;358;Qu'apporte l'analyse ISR à l'analyse financière ?;2006-11-05 01:14:27;2006-11-05 01:20:48;#Valéry Lucas-Leclin;;Gérard Wormser;;
;2006;;;67;58;58;351;Le jeune homme et la mort : nihilisme, logique de l'absurde et sens de l'amour dans le Caligula d'Albert Camus;2006-11-25 04:39:27;2009-04-01 13:13:16;#Johann Chapoutot;#Beauvoir (de), Simone #Arts et lettres #Histoire #Philosophie #Théâtre #Camus, Albert;Gérard Wormser;;
;2006;;;68;58;58;359;Internet et philosophie : la question de la normativité;2006-11-30 01:54:52;2011-03-29 08:29:59;#Paul Mathias;#Monde numérique;Gérard Wormser;;
;2006;;;69;58;58;368;Rosa Luxemburg et Karl Liebknecht, un mythe paradoxal en RDA;2006-12-05 02:30:40;2007-12-13 05:30:10;#Paul Maurice;#Histoire #Politique et société #Europe #Luxemburg, Rosa #Socialisme et Communisme #Capitalisme;Gérard Wormser;;
;2006;;;70;58;58;369;Quelle place politique et culturelle pour le cadre de l'État-Nation dans le théâtre de gauche français ? ;2006-12-05 02:31:39;2011-10-20 01:24:24;#Bérénice Hamidi;#Arts et lettres #Politique et société #Théâtre #Gatti, Armand #Nation, nationalisme #Socialisme et Communisme #France;Gérard Wormser;;
;2006;;;71;58;58;329;Substância, liberdade e existência - impasses metafisicos em Spinoza;2006-12-05 03:56:30;2007-11-16 05:09:13;#Fabio  Caprio Leite de Castro;#Deleuze, Gilles #Spinoza;Gérard Wormser;;
;2006;;;72;58;58;260;Theodor Herzl sur le divan de Gilles Deleuze;2006-12-05 03:57:34;2007-11-15 06:01:49;#Gyslain Di Caro;#Herzl, Theodor #Deleuze, Gilles;Gérard Wormser;;
;2006;;;73;58;58;281;Descartes et la recherche de la Sagesse dans les Règles pour la direction de l'esprit;2006-12-27 10:49:00;2011-03-29 10:05:49;#Carole Dely;#Descartes;Gérard Wormser;;
;2006;;;74;113;113;193;Entretien avec le sociologue Michel Maffesoli;2006-02-19 18:04:30;2011-10-20 01:31:37;#Michel Maffesoli #Michaela Fiserova;#Politique et société #Europe #Démocratie #Édition, presse et médias #Socialisme et Communisme #Image, Iconographie #Capitalisme;Gérard Wormser;;
;2006;;;75;113;113;195;Le contrôle de la parole. Entretien avec André Schiffrin;2006-02-22 20:51:41;2011-01-20 08:25:22;#Gérard Wormser #André Schiffrin;;Gérard Wormser;;
;2006;;;76;113;113;217;A propos du Théâtre. Entretien avec José Valverde;2006-03-08 14:57:52;2011-04-01 08:53:24;#Roberto Gac #José Valverde;#Beckett, Samuel #Shakespeare #Vigo, Jean #Eschyle;Gérard Wormser;;
;2006;;;77;113;113;347;La double vie des écrivains;2006-10-11 16:34:27;2011-05-18 00:30:53;#Bernard Lahire #Laurent Bonzon;#Bourdieu, Pierre;Gérard Wormser;;
;2006;;;78;60;60;199;La parole au commencement;2006-02-08 00:18:35;2010-06-19 08:01:20;#Carole Dely;;Gérard Wormser;;
;2006;;;79;60;60;214;La Cité des normaliens;2006-03-30 16:55:00;2011-07-05 15:04:42;#Yann Kilborne;#Arts et lettres #Politique et société #Cinéma #Video et son #Éducation et enseignement;Gérard Wormser;;
;2006;;;80;76;76;220;Heidegger et le sens de l'histoire;2006-02-10 02:07:00;2011-08-10 12:22:11;# Livres;#Ricoeur, Paul;Gérard Wormser;;
;2006;;;81;76;76;186;Cornelius Castoriadis. Sujet et vérité dans le monde social-historique, Séminaires 1986-1987, La création humaine I;2006-02-16 12:59:00;2011-08-10 12:19:52;#Christophe Premat;;Gérard Wormser;;
;2006;;;82;76;76;253;Simone de Beauvoir philosophe;2006-03-24 17:15:00;2011-08-10 12:18:16;#Deise Quintiliano;#Beauvoir (de), Simone;Gérard Wormser;;
;2006;;;83;76;76;306;La Revue Esprit à Lyon;2006-09-20 05:10:24;2011-10-20 01:46:50;# BM Lyon;#Histoire #Politique et société #Barthes, Roland #Merleau-Ponty, Maurice #Guerre et conflit #Édition, presse et médias;Gérard Wormser;;
;2006;;;;55;55;203;diritto e libertà;2006-01-09 19:35:32;2006-01-29 13:26:41;#Simone Carunchio;;Gérard Wormser;;
;2006;;;;55;55;204;diritto e morale;2006-01-09 19:45:23;2006-01-29 13:22:32;#Simone Carunchio;;Gérard Wormser;;
;2006;;;;55;55;202;interpretando giuridicamente l'interpretazione al presente;2006-01-09 19:26:46;2006-01-10 18:36:32;#Simone Carunchio;;Gérard Wormser;;
;2006;;;;55;55;205;l'interpretazione del diritto;2006-01-09 19:50:49;2006-01-29 13:18:02;#Simone Carunchio;;Gérard Wormser;;
;2006;;;;55;55;201;"Sartre attraverso una lente chiamata ""libertà e diritto""";2006-01-09 18:47:08;2006-01-29 13:35:18;#Simone Carunchio;;Gérard Wormser;;
;2006;;;;65;65;228;(1) : La dépression de Faust et (2) : Le Délire/ Le Pacte avec le Diable;2006-02-23 13:35:57;2007-10-16 03:42:08;#Roberto Gac;#Rohmer, Éric;Gérard Wormser;;
;2006;;;;65;65;346;L'Europe : le miroir brisé;2006-10-09 13:58:38;2008-09-18 09:02:44;;;Gérard Wormser;;
;2006;;;;65;65;364;L'expérience de la durée;2006-10-09 15:24:00;2008-09-18 08:50:37;;;Gérard Wormser;;
